TR:BT20:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:INSULIN,TR:NRG1,TR:SERUM,TR:AKT_pT308i,TR:MEK1_pS217_S221i,DA:ALL,DV:4EBP1_pS65,DV:AKT_pS473,DV:AKT_pT308,DV:BAD_pS112,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PKC-alpha_pS657,DV:Rb_pS807_S811,DV:Src_pY416,DV:STAT3_pY705,DA:4EBP1_pS65,DA:AKT_pS473,DA:AKT_pT308,DA:BAD_pS112,DA:c-JUN_pS73,DA:c-Met_pY1235,DA:c-Raf_pS338,DA:EGFR_pY992,DA:ER-alpha_pS118,DA:GSK3-alpha-beta_pS21_S9,DA:GSK3-alpha-beta_pS9,DA:HER2_pY1248,DA:HER3_pY1298,DA:JNK_pT183_pT185,DA:MAPK_pT202_Y204,DA:MEK1_pS217_S221,DA:mTOR_pS2448,DA:p70S6K_pT389,DA:p90RSK_pT359_S363,DA:PKC-alpha_pS657,DA:Rb_pS807_S811,DA:Src_pY416,DA:STAT3_pY705
1,0,0,1,0,0,0,0,1,0,240,0.5012249751,0.5882166424,0.5471325082,0.5810969086,0.2990452114,0.6049991133,0.6406981187,0.3984966278,0.8756847473,0.4432518207,0.4854866862,0.2495161398,0.3331617061,0.5596042992,0.2863677209,0.1722135395,0.6806376623,0.3851072176,0.5661958925,0.9308345117,0.6182263984,0.5545560902,0.9227795552,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,1,0,0,0,0,0,1,0,0.6035727039,0.1354061484,0.1846520886,0.5978042535,0.3197228616,0.5204135524,0.4678139437,0.3966677962,0.9209362995,0.5256347672,0.6304364779,0.217637747,0.3000416967,0.5111599609,0.1909341452,0.1290035835,0.6648035726,0.4282793262,0.4270094569,0.7418618471,0.6387547838,0.5232718611,0.8045163351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,1,5,0.4864369286,0.5209697209,0.4998859397,0.43544329,0.3034571206,1,0.6552992447,0.3777497756,0.8292267033,0.4719451763,0.5502519168,0.3450766929,0.4226051838,0.4905030314,0.0548931886,0.1575299284,0.6328179926,0.2835647999,0.4047802794,0.8611229294,0.6491517388,0.5495988494,0.711847918,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,0,0,1,0,0,0,0,0,1,15,0.4781521375,0.541907197,0.5092876514,0.464855717,0.3081049939,0.9609327981,0.7349599432,0.5227676486,0.8649330232,0.4334659282,0.4966046711,0.2783068353,0.4038020924,0.5204038667,0.0588430615,0.2906668643,0.6385582301,0.3015424112,0.3948772005,0.8280485448,0.6151386314,0.5020802806,0.7174852193,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,0,1,30,0.5346785019,0.6619698322,0.6023942148,0.4968426918,0.3431529829,0.8082383777,0.8707611804,0.3963322991,0.8806372939,0.4519302098,0.4896175325,0.3001324195,0.3767145266,0.5424757547,0.0895361656,0.3504813005,0.646706317,0.3379544684,0.4182403275,0.8905021322,0.6914661869,0.5064341549,0.7358954687,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,0,1,60,0.6248352979,0.7408484529,0.6740273657,0.4971814465,0.2955317188,0.7333425481,0.7545395944,0.3526989252,0.7875620576,0.4954476564,0.5409390023,0.3383000508,0.3469345566,0.4694936797,0.0692258634,0.314006708,0.6216311,0.2734686236,0.3702370775,0.7300598689,0.7189761054,0.4703734583,0.6894156204,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,1,120,0.511680257,0.5500734346,0.5452127302,0.5190366755,0.3348907032,0.7404049976,0.8771222035,0.4287353617,0.9421027143,0.4245789941,0.4426557834,0.258367766,0.3749862847,0.5514957039,0.0812945225,0.1862643308,0.6306297119,0.360584377,0.4522778212,0.9608818564,0.6627864825,0.4858210583,0.7374525637,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,1,240,0.4544073151,0.6556148518,0.6405949456,0.5151174377,0.3006330193,0.6364414184,0.7088043274,0.4132466466,0.8968964774,0.433384478,0.488956115,0.2880372312,0.3422949813,0.5349217638,0.0617033188,0.1527574008,0.5658155316,0.2812700756,0.3455668071,0.9171578347,0.5611267086,0.5985337251,0.7352397998,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,1,0,0,0,0,0,0,0,0.6035727039,0.1354061484,0.1846520886,0.5978042535,0.3197228616,0.5204135524,0.4678139437,0.3966677962,0.9209362995,0.5256347672,0.6304364779,0.217637747,0.3000416967,0.5111599609,0.1909341452,0.1290035835,0.6648035726,0.4282793262,0.4270094569,0.7418618471,0.6387547838,0.5232718611,0.8045163351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,5,0.6121799649,0.4133254446,0.4136246575,0.5618773189,0.3047408964,0.8496420072,0.7875668963,0.3850828795,0.7980048524,0.7557033829,0.7663370323,0.3153551973,0.398687275,0.5700252776,0.8282080109,0.7545115622,0.8278156226,0.533974395,0.5670177396,0.8526302558,0.6781419754,0.4527876179,0.6830477347,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,0,0,1,0,0,0,0,0,0,15,0.6513495596,0.4296255663,0.3936587624,0.7645568467,0.339862788,0.7774666572,0.8220802877,0.3620383433,0.8529670562,0.7332275677,0.7382416715,0.2731214251,0.3823965081,0.5556523413,0.6821009416,0.6065383228,0.8378432048,0.6567927625,0.7992774155,0.8264819419,0.6752636863,0.4264926856,0.7752441003,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,1,0,0,0,0,0,0,30,0.6173660316,0.4356099696,0.3664432023,0.8112099518,0.3728170241,0.7529440433,0.77193659,0.3629157469,0.8261587889,0.6952249725,0.7094380325,0.2414949405,0.3966538351,0.576974067,0.5432992879,0.3970218568,0.8515566316,0.7720880783,0.7917595172,0.8314484715,0.6118824252,0.5056768877,0.732714388,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,0,0,60,0.6409353418,0.3849660135,0.3432990695,0.7709078278,0.3549182167,0.6517301117,0.6412410145,0.3305892171,0.8380251393,0.6902028113,0.7758234071,0.281521169,0.3184076203,0.510886196,0.4482771743,0.2740310839,0.7453502382,0.8102757589,0.6470939378,0.6670140967,0.6288905685,0.4490908881,0.7856082758,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,0,120,0.6026503995,0.3701311648,0.3592305291,0.6479973314,0.3217583304,0.6466815092,0.7019989704,0.3890186092,0.8125326137,0.644796973,0.6604111218,0.2443679556,0.3724279464,0.5210813334,0.3290921102,0.1897117122,0.8277182625,0.647039013,0.5685552751,0.9332362327,0.6176289225,0.53906172,0.7113089695,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,0,240,0.5970639967,0.291799403,0.3090942158,0.5765387296,0.3061466419,0.6064158394,0.6822382423,0.4112791051,0.8299426562,0.6043982601,0.6054550308,0.232355224,0.3758582567,0.5129064538,0.2696505002,0.1733398414,0.7455929562,0.5060267552,0.5062387241,0.9459032144,0.6238540431,0.5603402123,0.8686113915,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,1,0,0,0,0.6035727039,0.1354061484,0.1846520886,0.5978042535,0.3197228616,0.5204135524,0.4678139437,0.3966677962,0.9209362995,0.5256347672,0.6304364779,0.217637747,0.3000416967,0.5111599609,0.1909341452,0.1290035835,0.6648035726,0.4282793262,0.4270094569,0.7418618471,0.6387547838,0.5232718611,0.8045163351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,5,0.5342316472,0.260934756,0.2940667873,0.6082041176,0.3101702936,0.542881008,0.8219807946,0.3630947871,0.8730772301,0.6947579637,0.7444514749,0.2896738349,0.3341180139,0.6155806449,0.7477925332,0.5380413048,0.8362031049,0.5382899204,0.7729351995,0.8334018583,0.6786889738,0.4117632398,0.7441949679,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,0,0,0,0,0,0,1,0,0,15,0.536941329,0.2995455052,0.303941703,0.7853106201,0.3889509512,0.5405778207,0.7245031782,0.3396829297,0.9021784977,0.6568671033,0.700854795,0.2654126425,0.3511518302,0.6411617554,0.4724360219,0.3909314748,0.8259749038,0.6083883197,1,0.8540837093,0.6652271656,0.4470646548,0.7839936175,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,0,1,0,0,30,0.5266248019,0.3123601324,0.2611345708,0.8180349919,0.4467084368,0.5855372503,0.7490469527,0.3652687962,0.8660571745,0.6800797873,0.7207940599,0.2561124696,0.3490233789,0.8562105996,0.4467555117,0.3160453158,0.8557307407,0.8084079682,0.9168867601,0.8890731042,0.6627864825,0.530562216,0.8106097066,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,0,0,60,0.5564677722,0.3770153647,0.3012096572,0.8155860636,0.6022835948,0.5203436245,0.6624017717,0.3750653148,0.8440628595,0.6932380929,0.7342948312,0.2706590774,0.363405139,0.9756364099,0.3480569789,0.3004989649,0.9080805727,0.8680513702,0.852807185,0.8732207906,0.7096394863,0.5452106017,0.8178287684,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,0,0,120,0.5751222372,0.3723508926,0.2932440377,0.8143532048,0.7924640527,0.5768431617,0.918611084,0.3951583859,0.8868496625,0.5785475771,0.656201559,0.2496904558,0.3732976444,0.7014080252,0.2943192051,0.2659999506,0.9014834653,0.9632364477,0.8497868594,0.9425484629,0.6122979913,0.4953456636,1,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,0,0,240,0.5836827154,0.3493305457,0.2606931216,0.8696275898,1,0.5266909597,0.6210223487,0.3601262909,0.8498515018,0.6596671482,0.7422984977,0.2547120631,0.3385755376,0.6436049285,0.2901798101,0.2393315613,0.8721120253,1,0.6854523472,0.7451934141,0.6150686293,0.4727693998,0.8145333909,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,1,0,0,0.6035727039,1,1,0.5978042535,0.3197228616,0.5204135524,0.4678139437,0.3966677962,0.9209362995,0.5256347672,0.6304364779,0.217637747,0.3000416967,0.5111599609,0.1909341452,0.1290035835,0.6648035726,0.4282793262,0.4270094569,0.7418618471,0.6387547838,0.5232718611,0.8045163351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1,0,5,0.5584847756,0.6222783343,0.6367450762,0.5071556551,0.2741587328,0.4823010302,0.6799089632,0.3086488984,0.7065387718,0.6213098417,0.6843049976,0.2964162134,1,0.4571105466,0.5264150076,0.3139444699,0.6257538727,0.3329899333,0.4261526802,0.6658392042,0.7125503708,0.4144530113,0.6120138891,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,0,0,0,0,0,1,0,1,0,15,0.6777060776,1,1,0.599348427,0.2552567997,0.492971145,0.7266890586,0.2934297046,0.7418308966,0.6786436001,0.6820268672,0.2759125715,0.8081876942,0.4575063587,0.5377990979,0.361906209,0.7266136317,0.3431979844,0.5759227589,0.6672704007,0.9216798997,0.3890726546,0.5756176666,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,1,0,1,0,30,0.5048716384,0.5650942276,0.5380009292,0.6099743515,0.3342396597,0.5055429569,0.6041251054,0.3681586275,0.8210550421,0.491654569,0.5402049691,0.2664827907,0.9016405781,0.5109213508,0.3157573462,0.1491019568,0.7502874555,0.4342977375,0.5731639422,0.7301555315,0.6317362891,0.4338615879,0.6516122571,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,1,0,60,0.6284307485,0.7680781704,0.6646973272,0.6176711856,0.2693699072,0.469695196,0.5158117571,0.3173261863,0.7935657477,0.5185414048,0.5810175518,0.3027624163,0.9134246144,0.4512620954,0.2362945393,0.1245530911,0.6901205328,0.4109905754,0.4552579147,0.6539919346,0.7490553628,0.3982579539,0.6770176348,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,1,0,120,0.5213238085,0.6175252804,0.5692608247,0.6406054198,0.315246641,0.6005884169,0.741896275,0.4132365217,0.895250174,0.4402994436,0.5274481137,0.2697755591,0.8838758047,0.5332087849,0.1950446891,0.1060649146,0.6685977161,0.3917292332,0.483318755,0.9003195736,0.6759517653,0.466685139,0.736090519,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,1,0,240,0.5230761395,0.6226606454,0.5781809155,0.6224303316,0.3404278481,0.6048411967,0.8277801078,0.3910256116,0.8769360561,0.4701423241,0.5001767394,0.2454939278,0.8482321903,0.5167163424,0.241651648,0.165513281,0.681773755,0.4017814069,0.5026578109,0.9436758621,0.6638780545,0.5118108969,0.7937834737,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,0,0,0,0.6035727039,0.1354061484,0.1846520886,0.5978042535,0.3197228616,0.5204135524,0.4678139437,0.3966677962,0.9209362995,0.5256347672,0.6304364779,0.217637747,0.3000416967,0.5111599609,0.1909341452,0.1290035835,0.6648035726,0.4282793262,0.4270094569,0.7418618471,0.6387547838,0.5232718611,0.8045163351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,5,1,0.6898138686,0.602186003,0.6027789241,0.2573680067,0.4607664108,0.7328665343,0.3104175491,0.7413291291,1,1,0.2937363463,0.9839038304,0.4423316218,0.4850027007,0.3342213054,0.63651941,0.4392042556,0.4055552822,0.6619065178,0.7400413729,0.4526229195,0.5588735608,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,0,0,0,0,0,1,0,0,0,15,0.8259016571,0.5353987497,0.4793546869,0.7421846112,0.2993746683,0.4966718994,0.7382332532,0.3110112569,0.7484855944,0.8226285917,0.842399118,0.2703291664,0.894738605,0.4539052588,0.438872058,0.2311868604,0.721511702,0.5625351038,0.5369516292,0.6998158702,0.6925174232,0.4062988747,0.5794443413,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,0,0,0,0,0,1,0,0,0,30,0.7633297785,0.5361195447,0.4833113687,0.6729754478,0.3324670522,0.5486913657,0.6061059842,0.3831297223,0.8696067032,0.7897407679,0.8254000844,0.2636829476,0.8944419252,0.5781221667,0.3068763816,0.1654690465,0.7242246289,0.6974995854,0.5828812626,0.8158058971,0.5986469508,0.4416272156,0.7618033674,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,1,0,0,0,60,0.7820220906,0.4692026058,0.4250911047,0.6827123388,0.3391124959,0.5605068216,0.5249032012,0.3709704741,0.902482672,0.7621104961,0.8447041148,0.2539684352,0.8405939628,0.5400676621,0.2334143956,0.0870208377,0.6935381478,0.6665837681,0.5232944047,0.7340989855,0.6270389562,0.4238658705,0.7135117217,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,0,0,120,0.591134969,0.4380985541,0.4251755968,0.5706937709,0.3560423521,0.5774660486,0.6423638532,0.4235974955,0.8626713403,0.6971893327,0.6890797422,0.2361597167,0.8490674515,0.5445473877,0.1865764832,0.0969098317,0.6872569158,0.5667802493,0.5145573436,0.8869041331,0.6114612447,0.4475934717,0.7695267835,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,0,0,240,0.6016028858,0.477075067,0.4711816246,0.5866959074,0.3277720909,0.5922403221,0.7210195248,0.4124249961,0.8482378059,0.7446559083,0.7600931131,0.2766872359,0.8900950828,0.4942248775,0.2340721744,0.1701645471,0.7347563527,0.5362959641,0.5090105037,0.8671312622,0.6088180718,0.4960103816,0.8050372826,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
